Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
EC1,30/09/2023,Mushuc Runa,Cumbayá,1,1,D
EC1,30/09/2023,El Nacional,Delfín,2,2,D
EC1,30/09/2023,Independiente del Valle,Emelec,2,1,H
EC1,01/10/2023,Guayaquil City FC,Aucas,0,1,A
EC1,01/10/2023,Orense,Libertad (Ecuador),3,0,H
EC1,01/10/2023,Barcelona SC,Técnico Universitario,1,0,H
EC1,07/10/2023,Deportivo Cuenca,Universidad Católica (Quito),2,3,A
EC1,07/10/2023,Técnico Universitario,Orense,2,1,H
EC1,07/10/2023,Emelec,Cumbayá,3,0,H
EC1,07/10/2023,Aucas,Barcelona SC,3,2,H
EC1,08/10/2023,El Nacional,Mushuc Runa,2,0,H
EC1,08/10/2023,Independiente del Valle,Gualaceo,2,0,H
EC1,08/10/2023,Delfín,Liga de Quito,0,0,D
EC1,10/10/2023,Libertad (Ecuador),Guayaquil City FC,1,0,H
EC1,21/10/2023,Orense,El Nacional,1,1,D
EC1,21/10/2023,Cumbayá,Técnico Universitario,0,1,A
EC1,21/10/2023,Mushuc Runa,Deportivo Cuenca,1,1,D
EC1,21/10/2023,Barcelona SC,Libertad (Ecuador),1,0,H
EC1,22/10/2023,Gualaceo,Aucas,1,2,A
EC1,22/10/2023,Guayaquil City FC,Independiente del Valle,0,2,A
EC1,23/10/2023,Liga de Quito,Emelec,1,0,H
EC1,24/10/2023,Universidad Católica (Quito),Delfín,2,2,D
EC1,28/10/2023,Libertad (Ecuador),Gualaceo,3,0,H
EC1,28/10/2023,Independiente del Valle,Deportivo Cuenca,2,0,H
EC1,28/10/2023,Emelec,Universidad Católica (Quito),2,1,H
EC1,29/10/2023,Delfín,Cumbayá,4,0,H
EC1,29/10/2023,Aucas,Mushuc Runa,4,0,H
EC1,29/10/2023,Orense,Barcelona SC,2,3,A
EC1,31/10/2023,El Nacional,Guayaquil City FC,2,0,H
EC1,02/11/2023,Liga de Quito,Universidad Católica (Quito),1,0,H
EC1,04/11/2023,Deportivo Cuenca,Aucas,0,0,D
EC1,04/11/2023,Gualaceo,Delfín,2,2,D
EC1,04/11/2023,Guayaquil City FC,Emelec,0,0,D
EC1,04/11/2023,Liga de Quito,Independiente del Valle,2,0,H
EC1,05/11/2023,Mushuc Runa,Técnico Universitario,1,0,H
EC1,05/11/2023,Cumbayá,Orense,0,1,A
EC1,05/11/2023,Barcelona SC,El Nacional,3,2,H
EC1,07/11/2023,Universidad Católica (Quito),Libertad (Ecuador),0,0,D
EC1,09/11/2023,Técnico Universitario,Liga de Quito,0,2,A
EC1,11/11/2023,Orense,Mushuc Runa,1,0,H
EC1,11/11/2023,Universidad Católica (Quito),Cumbayá,1,0,H
EC1,11/11/2023,Guayaquil City FC,Técnico Universitario,1,0,H
EC1,11/11/2023,Aucas,Independiente del Valle,2,0,H
EC1,12/11/2023,El Nacional,Gualaceo,4,2,H
EC1,12/11/2023,Libertad (Ecuador),Liga de Quito,0,2,A
EC1,12/11/2023,Emelec,Barcelona SC,0,0,D
EC1,14/11/2023,Delfín,Deportivo Cuenca,0,0,D
EC1,25/11/2023,Aucas,Delfín,0,0,D
EC1,25/11/2023,Deportivo Cuenca,El Nacional,1,0,H
EC1,25/11/2023,Independiente del Valle,Orense,2,2,D
EC1,25/11/2023,Mushuc Runa,Universidad Católica (Quito),0,2,A
EC1,26/11/2023,Barcelona SC,Guayaquil City FC,2,1,H
EC1,26/11/2023,Cumbayá,Liga de Quito,1,2,A
EC1,26/11/2023,Gualaceo,Emelec,0,2,A
EC1,26/11/2023,Técnico Universitario,Libertad (Ecuador),1,1,D
EC1,02/12/2023,El Nacional,Independiente del Valle,2,1,H
EC1,02/12/2023,Guayaquil City FC,Gualaceo,0,2,A
EC1,02/12/2023,Libertad (Ecuador),Cumbayá,3,1,H
EC1,02/12/2023,Liga de Quito,Mushuc Runa,3,1,H
EC1,03/12/2023,Delfín,Técnico Universitario,2,2,D
EC1,03/12/2023,Emelec,Deportivo Cuenca,2,1,H
EC1,03/12/2023,Orense,Aucas,1,2,A
EC1,03/12/2023,Universidad Católica (Quito),Barcelona SC,0,1,A
EC1,10/12/2023,Independiente del Valle,Liga de Quito,0,0,D
EC1,17/12/2023,Liga de Quito,Independiente del Valle,1,1,D
