Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
EC1,25/09/2021,Mushuc Runa,Orense,0,0,D
EC1,25/09/2021,Guayaquil City FC,9 de Octubre,0,1,A
EC1,26/09/2021,Manta F.C.,Liga de Quito,2,2,D
EC1,26/09/2021,Deportivo Cuenca,Olmedo,5,0,H
EC1,26/09/2021,Macará,Delfín,2,3,A
EC1,27/09/2021,Emelec,Universidad Católica (Quito),2,2,D
EC1,02/10/2021,Universidad Católica (Quito),Deportivo Cuenca,3,2,H
EC1,02/10/2021,Orense,Macará,2,1,H
EC1,02/10/2021,9 de Octubre,Independiente del Valle,1,0,H
EC1,03/10/2021,Liga de Quito,Guayaquil City FC,3,1,H
EC1,03/10/2021,Olmedo,Aucas,1,4,A
EC1,03/10/2021,Barcelona SC,Mushuc Runa,4,0,H
EC1,04/10/2021,Técnico Universitario,Emelec,1,0,H
EC1,05/10/2021,Delfín,Manta F.C.,2,1,H
EC1,16/10/2021,Emelec,Orense,1,0,H
EC1,16/10/2021,Guayaquil City FC,Olmedo,4,2,H
EC1,16/10/2021,Aucas,Universidad Católica (Quito),1,2,A
EC1,17/10/2021,Macará,Liga de Quito,2,1,H
EC1,17/10/2021,Mushuc Runa,Técnico Universitario,0,1,A
EC1,17/10/2021,Deportivo Cuenca,9 de Octubre,3,1,H
EC1,18/10/2021,Delfín,Barcelona SC,4,1,H
EC1,19/10/2021,Independiente del Valle,Manta F.C.,1,1,D
EC1,23/10/2021,Técnico Universitario,Aucas,1,1,D
EC1,23/10/2021,Universidad Católica (Quito),Mushuc Runa,0,1,A
EC1,23/10/2021,9 de Octubre,Orense,3,1,H
EC1,24/10/2021,Liga de Quito,Independiente del Valle,0,2,A
EC1,24/10/2021,Olmedo,Delfín,1,3,A
EC1,24/10/2021,Manta F.C.,Guayaquil City FC,1,1,D
EC1,24/10/2021,Emelec,Barcelona SC,2,1,H
EC1,26/10/2021,Deportivo Cuenca,Macará,1,1,D
EC1,28/10/2021,Aucas,Barcelona SC,1,0,H
EC1,30/10/2021,Delfín,Universidad Católica (Quito),0,2,A
EC1,30/10/2021,Orense,Técnico Universitario,0,0,D
EC1,30/10/2021,Macará,Manta F.C.,1,2,A
EC1,31/10/2021,Guayaquil City FC,Emelec,0,1,A
EC1,31/10/2021,Mushuc Runa,Deportivo Cuenca,1,0,H
EC1,31/10/2021,Independiente del Valle,Olmedo,5,0,H
EC1,01/11/2021,Aucas,Liga de Quito,1,0,H
EC1,02/11/2021,Barcelona SC,9 de Octubre,1,3,A
EC1,06/11/2021,Emelec,Mushuc Runa,2,0,H
EC1,06/11/2021,Universidad Católica (Quito),Orense,1,0,H
EC1,06/11/2021,Deportivo Cuenca,Aucas,2,1,H
EC1,07/11/2021,Olmedo,Barcelona SC,0,2,A
EC1,07/11/2021,Técnico Universitario,Macará,2,0,H
EC1,07/11/2021,Liga de Quito,Delfín,1,1,D
EC1,08/11/2021,Guayaquil City FC,Independiente del Valle,0,2,A
EC1,09/11/2021,Manta F.C.,9 de Octubre,1,3,A
EC1,20/11/2021,Aucas,Macará,2,4,A
EC1,21/11/2021,9 de Octubre,Delfín,1,0,H
EC1,21/11/2021,Barcelona SC,Universidad Católica (Quito),1,1,D
EC1,21/11/2021,Independiente del Valle,Emelec,3,2,H
EC1,21/11/2021,Manta F.C.,Olmedo,3,0,H
EC1,21/11/2021,Mushuc Runa,Guayaquil City FC,1,0,H
EC1,21/11/2021,Orense,Liga de Quito,1,1,D
EC1,23/11/2021,Técnico Universitario,Deportivo Cuenca,3,1,H
EC1,27/11/2021,Liga de Quito,Técnico Universitario,1,0,H
EC1,28/11/2021,Delfín,Mushuc Runa,3,0,H
EC1,28/11/2021,Deportivo Cuenca,Independiente del Valle,1,1,D
EC1,28/11/2021,Emelec,Manta F.C.,4,0,H
EC1,28/11/2021,Guayaquil City FC,Aucas,1,0,H
EC1,28/11/2021,Olmedo,Orense,0,2,A
EC1,29/11/2021,Macará,Barcelona SC,1,1,D
EC1,29/11/2021,Universidad Católica (Quito),9 de Octubre,3,0,H
EC1,06/12/2021,Independiente del Valle,Emelec,3,1,H
EC1,13/12/2021,Emelec,Independiente del Valle,1,1,D
