Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
EC1,13/05/2025,El Nacional,Vinotinto,2,1,H
EC1,17/05/2025,Deportivo Cuenca,Técnico Universitario,2,0,H
EC1,17/05/2025,Aucas,Manta F.C.,1,1,D
EC1,17/05/2025,Mushuc Runa,Orense,2,5,A
EC1,18/05/2025,Macará,El Nacional,1,1,D
EC1,18/05/2025,Vinotinto,Independiente del Valle,1,3,A
EC1,18/05/2025,Delfín,Universidad Católica (Quito),1,0,H
EC1,18/05/2025,Barcelona SC,Emelec,2,0,H
EC1,20/05/2025,Liga de Quito,Libertad (Ecuador),1,1,D
EC1,23/05/2025,Independiente del Valle,Mushuc Runa,2,1,H
EC1,24/05/2025,Barcelona SC,Deportivo Cuenca,0,0,D
EC1,24/05/2025,Manta F.C.,Vinotinto,2,2,D
EC1,24/05/2025,Universidad Católica (Quito),Liga de Quito,3,1,H
EC1,25/05/2025,Orense,Aucas,2,1,H
EC1,25/05/2025,Libertad (Ecuador),Macará,0,1,A
EC1,25/05/2025,Técnico Universitario,Delfín,1,2,A
EC1,25/05/2025,El Nacional,Emelec,2,0,H
EC1,31/05/2025,Macará,Manta F.C.,2,2,D
EC1,31/05/2025,Liga de Quito,Técnico Universitario,3,2,H
EC1,31/05/2025,Delfín,Independiente del Valle,1,1,D
EC1,01/06/2025,Emelec,Orense,1,0,H
EC1,01/06/2025,Mushuc Runa,El Nacional,2,3,A
EC1,01/06/2025,Deportivo Cuenca,Universidad Católica (Quito),3,1,H
EC1,01/06/2025,Aucas,Barcelona SC,2,0,H
EC1,03/06/2025,Vinotinto,Libertad (Ecuador),1,0,H
EC1,14/06/2025,Independiente del Valle,Libertad (Ecuador),1,1,D
EC1,14/06/2025,Barcelona SC,Manta F.C.,1,2,A
EC1,15/06/2025,Vinotinto,Liga de Quito,1,2,A
EC1,15/06/2025,Técnico Universitario,Aucas,1,1,D
EC1,15/06/2025,Deportivo Cuenca,El Nacional,4,1,H
EC1,15/06/2025,Delfín,Mushuc Runa,3,1,H
EC1,17/06/2025,Orense,Macará,1,0,H
EC1,19/06/2025,Liga de Quito,Barcelona SC,3,1,H
EC1,21/06/2025,Libertad (Ecuador),Técnico Universitario,4,1,H
EC1,21/06/2025,El Nacional,Universidad Católica (Quito),0,3,A
EC1,21/06/2025,Emelec,Delfín,2,2,D
EC1,22/06/2025,Macará,Vinotinto,1,0,H
EC1,22/06/2025,Liga de Quito,Independiente del Valle,1,1,D
EC1,22/06/2025,Aucas,Deportivo Cuenca,1,3,A
EC1,22/06/2025,Mushuc Runa,Barcelona SC,0,5,A
EC1,24/06/2025,Manta F.C.,Orense,0,0,D
EC1,26/06/2025,Universidad Católica (Quito),Emelec,1,1,D
EC1,28/06/2025,Deportivo Cuenca,Mushuc Runa,1,0,H
EC1,28/06/2025,Delfín,Manta F.C.,2,0,H
EC1,28/06/2025,Barcelona SC,Libertad (Ecuador),3,3,D
EC1,29/06/2025,Orense,Liga de Quito,2,1,H
EC1,29/06/2025,Técnico Universitario,El Nacional,0,0,D
EC1,29/06/2025,Universidad Católica (Quito),Independiente del Valle,0,3,A
EC1,29/06/2025,Macará,Emelec,1,1,D
EC1,01/07/2025,Vinotinto,Aucas,0,1,A
EC1,05/07/2025,Libertad (Ecuador),Deportivo Cuenca,2,1,H
EC1,05/07/2025,Mushuc Runa,Universidad Católica (Quito),1,1,D
EC1,05/07/2025,Emelec,Vinotinto,2,0,H
EC1,06/07/2025,Independiente del Valle,Barcelona SC,1,1,D
EC1,06/07/2025,Aucas,Macará,1,4,A
EC1,06/07/2025,El Nacional,Manta F.C.,1,0,H
EC1,06/07/2025,Delfín,Liga de Quito,0,4,A
EC1,08/07/2025,Técnico Universitario,Orense,1,2,A
EC1,12/07/2025,Macará,Independiente del Valle,1,2,A
EC1,12/07/2025,Manta F.C.,Universidad Católica (Quito),4,2,H
EC1,12/07/2025,Liga de Quito,Emelec,2,0,H
EC1,13/07/2025,Barcelona SC,Técnico Universitario,1,1,D
EC1,13/07/2025,Vinotinto,Mushuc Runa,1,1,D
EC1,13/07/2025,Orense,Libertad (Ecuador),0,1,A
EC1,13/07/2025,Deportivo Cuenca,Delfín,1,1,D
EC1,15/07/2025,Aucas,El Nacional,1,0,H
EC1,19/07/2025,Independiente del Valle,Aucas,2,1,H
EC1,19/07/2025,Universidad Católica (Quito),Vinotinto,3,0,H
EC1,19/07/2025,Orense,El Nacional,1,1,D
EC1,20/07/2025,Delfín,Barcelona SC,0,1,A
EC1,20/07/2025,Técnico Universitario,Macará,1,0,H
EC1,20/07/2025,Emelec,Mushuc Runa,1,0,H
EC1,20/07/2025,Liga de Quito,Deportivo Cuenca,2,2,D
EC1,22/07/2025,Libertad (Ecuador),Manta F.C.,1,0,H
EC1,25/07/2025,Barcelona SC,Liga de Quito,0,1,A
EC1,26/07/2025,El Nacional,Libertad (Ecuador),2,2,D
EC1,26/07/2025,Aucas,Delfín,2,1,H
EC1,26/07/2025,Manta F.C.,Emelec,2,4,A
EC1,27/07/2025,Vinotinto,Orense,0,1,A
EC1,27/07/2025,Mushuc Runa,Técnico Universitario,0,1,A
EC1,27/07/2025,Macará,Universidad Católica (Quito),1,4,A
EC1,27/07/2025,Deportivo Cuenca,Independiente del Valle,0,3,A
EC1,02/08/2025,Deportivo Cuenca,Macará,1,1,D
EC1,02/08/2025,Barcelona SC,Orense,2,0,H
EC1,03/08/2025,Independiente del Valle,El Nacional,1,0,H
EC1,03/08/2025,Liga de Quito,Mushuc Runa,2,1,H
EC1,03/08/2025,Universidad Católica (Quito),Aucas,6,2,H
EC1,03/08/2025,Técnico Universitario,Manta F.C.,3,1,H
EC1,03/08/2025,Libertad (Ecuador),Emelec,1,2,A
EC1,05/08/2025,Delfín,Vinotinto,3,3,D
EC1,09/08/2025,Orense,Universidad Católica (Quito),1,1,D
EC1,09/08/2025,Mushuc Runa,Libertad (Ecuador),1,2,A
EC1,09/08/2025,Aucas,Liga de Quito,1,0,H
EC1,10/08/2025,Manta F.C.,Independiente del Valle,0,0,D
EC1,10/08/2025,Vinotinto,Técnico Universitario,0,1,A
EC1,10/08/2025,Macará,Delfín,0,0,D
EC1,10/08/2025,El Nacional,Barcelona SC,1,2,A
EC1,11/08/2025,Emelec,Deportivo Cuenca,1,1,D
EC1,16/08/2025,Delfín,El Nacional,0,3,A
EC1,16/08/2025,Mushuc Runa,Aucas,1,0,H
EC1,16/08/2025,Universidad Católica (Quito),Libertad (Ecuador),1,1,D
EC1,17/08/2025,Independiente del Valle,Orense,2,1,H
EC1,17/08/2025,Liga de Quito,Manta F.C.,1,1,D
EC1,17/08/2025,Técnico Universitario,Emelec,0,1,A
EC1,17/08/2025,Barcelona SC,Macará,0,2,A
EC1,19/08/2025,Deportivo Cuenca,Vinotinto,2,0,H
EC1,23/08/2025,Libertad (Ecuador),Aucas,3,2,H
EC1,23/08/2025,Macará,Mushuc Runa,2,1,H
EC1,23/08/2025,Manta F.C.,Deportivo Cuenca,0,1,A
EC1,24/08/2025,Vinotinto,Barcelona SC,0,1,A
EC1,24/08/2025,El Nacional,Liga de Quito,1,0,H
EC1,24/08/2025,Emelec,Independiente del Valle,0,1,A
EC1,24/08/2025,Universidad Católica (Quito),Técnico Universitario,2,0,H
EC1,26/08/2025,Orense,Delfín,3,1,H
EC1,30/08/2025,Vinotinto,El Nacional,0,1,A
EC1,30/08/2025,Independiente del Valle,Técnico Universitario,4,0,H
EC1,30/08/2025,Liga de Quito,Macará,1,1,D
EC1,30/08/2025,Mushuc Runa,Manta F.C.,2,0,H
EC1,31/08/2025,Aucas,Emelec,1,2,A
EC1,31/08/2025,Deportivo Cuenca,Orense,1,1,D
EC1,31/08/2025,Barcelona SC,Universidad Católica (Quito),2,3,A
EC1,02/09/2025,Delfín,Libertad (Ecuador),0,0,D
EC1,13/09/2025,Libertad (Ecuador),Liga de Quito,0,1,A
EC1,13/09/2025,Independiente del Valle,Vinotinto,3,1,H
EC1,13/09/2025,Universidad Católica (Quito),Delfín,1,1,D
EC1,14/09/2025,Orense,Mushuc Runa,3,1,H
EC1,14/09/2025,El Nacional,Macará,0,2,A
EC1,14/09/2025,Técnico Universitario,Deportivo Cuenca,0,2,A
EC1,14/09/2025,Emelec,Barcelona SC,0,4,A
EC1,16/09/2025,Manta F.C.,Aucas,1,1,D
EC1,20/09/2025,Mushuc Runa,Independiente del Valle,2,2,D
EC1,20/09/2025,Delfín,Técnico Universitario,0,1,A
EC1,20/09/2025,Vinotinto,Manta F.C.,4,1,H
EC1,21/09/2025,Aucas,Orense,0,0,D
EC1,21/09/2025,Deportivo Cuenca,Barcelona SC,0,1,A
EC1,21/09/2025,Emelec,El Nacional,4,0,H
EC1,21/09/2025,Liga de Quito,Universidad Católica (Quito),2,4,A
EC1,21/09/2025,Macará,Libertad (Ecuador),1,1,D
EC1,27/09/2025,Manta F.C.,Macará,1,3,A
EC1,27/09/2025,El Nacional,Mushuc Runa,0,5,A
EC1,28/09/2025,Barcelona SC,Aucas,1,1,D
EC1,28/09/2025,Independiente del Valle,Delfín,0,0,D
EC1,28/09/2025,Libertad (Ecuador),Vinotinto,1,0,H
EC1,28/09/2025,Orense,Emelec,0,0,D
EC1,28/09/2025,Técnico Universitario,Liga de Quito,1,3,A
EC1,28/09/2025,Universidad Católica (Quito),Deportivo Cuenca,2,1,H
EC1,04/10/2025,Delfín,El Nacional,2,2,D
EC1,04/10/2025,Emelec,Deportivo Cuenca,3,1,H
EC1,05/10/2025,Universidad Católica (Quito),Liga de Quito,2,2,D
EC1,05/10/2025,Macará,Aucas,3,2,H
EC1,05/10/2025,Libertad (Ecuador),Orense,2,0,H
EC1,05/10/2025,Barcelona SC,Independiente del Valle,0,3,A
EC1,17/10/2025,Orense,Independiente del Valle,1,2,A
EC1,18/10/2025,Liga de Quito,Barcelona SC,3,0,H
EC1,18/10/2025,Mushuc Runa,Vinotinto,2,1,H
EC1,18/10/2025,Delfín,Macará,0,4,A
EC1,19/10/2025,Manta F.C.,Técnico Universitario,2,0,H
EC1,19/10/2025,Aucas,Emelec,0,0,D
EC1,19/10/2025,Libertad (Ecuador),Universidad Católica (Quito),1,1,D
EC1,21/10/2025,El Nacional,Deportivo Cuenca,0,2,A
EC1,25/10/2025,Orense,Universidad Católica (Quito),2,1,H
EC1,25/10/2025,Mushuc Runa,Manta F.C.,1,1,D
EC1,25/10/2025,Barcelona SC,Libertad (Ecuador),1,0,H
EC1,26/10/2025,Deportivo Cuenca,Aucas,1,2,A
EC1,26/10/2025,Vinotinto,Técnico Universitario,1,2,A
EC1,26/10/2025,El Nacional,Macará,2,0,H
EC1,26/10/2025,Emelec,Delfín,1,0,H
EC1,01/11/2025,Delfín,Deportivo Cuenca,2,0,H
EC1,01/11/2025,Técnico Universitario,Mushuc Runa,0,0,D
EC1,01/11/2025,Aucas,El Nacional,3,3,D
EC1,02/11/2025,Vinotinto,Manta F.C.,2,0,H
EC1,02/11/2025,Macará,Emelec,3,0,H
EC1,02/11/2025,Universidad Católica (Quito),Barcelona SC,1,1,D
EC1,04/11/2025,Libertad (Ecuador),Independiente del Valle,1,3,A
EC1,05/11/2025,Liga de Quito,Orense,4,0,H
EC1,08/11/2025,Deportivo Cuenca,Macará,0,2,A
EC1,08/11/2025,Manta F.C.,Mushuc Runa,3,0,H
EC1,08/11/2025,Independiente del Valle,Universidad Católica (Quito),0,2,A
EC1,09/11/2025,Liga de Quito,Libertad (Ecuador),3,1,H
EC1,09/11/2025,Técnico Universitario,Vinotinto,1,1,D
EC1,09/11/2025,El Nacional,Emelec,2,1,H
EC1,09/11/2025,Orense,Barcelona SC,1,2,A
EC1,11/11/2025,Aucas,Delfín,8,0,H
EC1,21/11/2025,Universidad Católica (Quito),Libertad (Ecuador),1,1,D
EC1,22/11/2025,Deportivo Cuenca,El Nacional,5,0,H
EC1,22/11/2025,Manta F.C.,Vinotinto,3,1,H
EC1,22/11/2025,Mushuc Runa,Técnico Universitario,1,0,H
EC1,23/11/2025,Emelec,Aucas,0,2,A
EC1,23/11/2025,Macará,Delfín,3,0,H
EC1,23/11/2025,Barcelona SC,Liga de Quito,2,2,D
EC1,23/11/2025,Independiente del Valle,Orense,0,0,D
EC1,29/11/2025,Liga de Quito,Independiente del Valle,2,1,H
EC1,29/11/2025,Técnico Universitario,Manta F.C.,2,3,A
EC1,29/11/2025,Vinotinto,Mushuc Runa,0,0,D
EC1,29/11/2025,Universidad Católica (Quito),Orense,0,0,D
EC1,30/11/2025,Libertad (Ecuador),Barcelona SC,1,1,D
EC1,30/11/2025,Aucas,Deportivo Cuenca,2,1,H
EC1,30/11/2025,Macará,El Nacional,2,0,H
EC1,30/11/2025,Delfín,Emelec,0,1,A
EC1,06/12/2025,Deportivo Cuenca,Delfín,0,0,D
EC1,06/12/2025,Independiente del Valle,Libertad (Ecuador),1,1,D
EC1,06/12/2025,Orense,Liga de Quito,2,1,H
EC1,07/12/2025,El Nacional,Aucas,3,1,H
EC1,07/12/2025,Barcelona SC,Universidad Católica (Quito),1,1,D
EC1,09/12/2025,Emelec,Macará,0,2,A
EC1,10/12/2025,Independiente del Valle,Liga de Quito,0,0,D
EC1,13/12/2025,Delfín,Aucas,0,1,A
EC1,13/12/2025,Macará,Deportivo Cuenca,0,1,A
EC1,14/12/2025,Barcelona SC,Orense,2,1,H
EC1,14/12/2025,Libertad (Ecuador),Liga de Quito,2,1,H
EC1,14/12/2025,Universidad Católica (Quito),Independiente del Valle,0,1,A
EC1,16/12/2025,Emelec,El Nacional,5,0,H
EC1,19/12/2025,El Nacional,Delfín,0,3,A
EC1,20/12/2025,Aucas,Macará,0,2,A
EC1,20/12/2025,Deportivo Cuenca,Emelec,5,1,H
EC1,21/12/2025,Independiente del Valle,Barcelona SC,1,0,H
EC1,21/12/2025,Liga de Quito,Universidad Católica (Quito),2,0,H
EC1,21/12/2025,Orense,Libertad (Ecuador),3,2,H
