Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
EC1,13/04/2014,El Nacional,Manta F.C.,1,2,A
EC1,13/04/2014,Liga de Quito,Emelec,0,0,D
EC1,13/04/2014,Barcelona SC,Independiente del Valle,2,0,H
EC1,17/04/2014,Deportivo Quito,Mushuc Runa,1,0,H
EC1,18/04/2014,Emelec,Liga de Loja,3,1,H
EC1,19/04/2014,Universidad Católica (Quito),Liga de Quito,3,1,H
EC1,19/04/2014,Deportivo Cuenca,Barcelona SC,0,1,A
EC1,19/04/2014,Independiente del Valle,El Nacional,2,3,A
EC1,20/04/2014,Olmedo,Manta F.C.,0,0,D
EC1,26/04/2014,Liga de Loja,Universidad Católica (Quito),1,0,H
EC1,26/04/2014,Manta F.C.,Emelec,1,3,A
EC1,26/04/2014,El Nacional,Deportivo Cuenca,1,3,A
EC1,27/04/2014,Olmedo,Mushuc Runa,2,3,A
EC1,27/04/2014,Liga de Quito,Independiente del Valle,3,2,H
EC1,27/04/2014,Barcelona SC,Deportivo Quito,1,0,H
EC1,01/05/2014,Olmedo,Emelec,0,0,D
EC1,03/05/2014,Deportivo Quito,El Nacional,3,0,H
EC1,03/05/2014,Deportivo Cuenca,Liga de Quito,0,0,D
EC1,03/05/2014,Independiente del Valle,Liga de Loja,4,0,H
EC1,04/05/2014,Mushuc Runa,Barcelona SC,0,0,D
EC1,04/05/2014,Universidad Católica (Quito),Manta F.C.,2,1,H
EC1,04/05/2014,Emelec,Olmedo,0,2,A
EC1,10/05/2014,Liga de Loja,Deportivo Cuenca,2,1,H
EC1,10/05/2014,Manta F.C.,Independiente del Valle,0,1,A
EC1,10/05/2014,El Nacional,Mushuc Runa,1,1,D
EC1,11/05/2014,Liga de Quito,Deportivo Quito,2,0,H
EC1,11/05/2014,Olmedo,Universidad Católica (Quito),2,0,H
EC1,11/05/2014,Emelec,Barcelona SC,2,0,H
EC1,05/07/2014,Deportivo Cuenca,Manta F.C.,3,0,H
EC1,05/07/2014,Deportivo Quito,Liga de Loja,2,3,A
EC1,05/07/2014,Independiente del Valle,Olmedo,6,0,H
EC1,06/07/2014,Universidad Católica (Quito),Emelec,0,2,A
EC1,06/07/2014,Mushuc Runa,Liga de Quito,1,2,A
EC1,06/07/2014,Barcelona SC,El Nacional,2,1,H
EC1,12/07/2014,Olmedo,Deportivo Cuenca,0,1,A
EC1,12/07/2014,Liga de Loja,Mushuc Runa,1,2,A
EC1,12/07/2014,Liga de Quito,Barcelona SC,2,1,H
EC1,12/07/2014,Universidad Católica (Quito),El Nacional,1,3,A
EC1,12/07/2014,Manta F.C.,Deportivo Quito,1,1,D
EC1,13/07/2014,Emelec,Independiente del Valle,0,0,D
EC1,19/07/2014,Deportivo Quito,Olmedo,2,1,H
EC1,19/07/2014,Deportivo Cuenca,Emelec,1,0,H
EC1,19/07/2014,Independiente del Valle,Universidad Católica (Quito),0,0,D
EC1,19/07/2014,Mushuc Runa,Manta F.C.,2,1,H
EC1,19/07/2014,Barcelona SC,Liga de Loja,4,0,H
EC1,20/07/2014,El Nacional,Liga de Quito,0,1,A
EC1,30/07/2014,Universidad Católica (Quito),Mushuc Runa,0,1,A
EC1,31/07/2014,Emelec,Deportivo Quito,2,0,H
EC1,31/07/2014,Independiente del Valle,Deportivo Cuenca,3,0,H
EC1,31/07/2014,Olmedo,El Nacional,1,1,D
EC1,31/07/2014,Liga de Loja,Liga de Quito,1,0,H
EC1,31/07/2014,Manta F.C.,Barcelona SC,1,3,A
EC1,03/08/2014,El Nacional,Liga de Loja,2,0,H
EC1,03/08/2014,Liga de Quito,Manta F.C.,0,2,A
EC1,03/08/2014,Deportivo Cuenca,Universidad Católica (Quito),2,1,H
EC1,03/08/2014,Deportivo Quito,Independiente del Valle,1,1,D
EC1,03/08/2014,Mushuc Runa,Emelec,1,0,H
EC1,03/08/2014,Barcelona SC,Olmedo,0,0,D
EC1,09/08/2014,Deportivo Quito,Mushuc Runa,1,1,D
EC1,09/08/2014,Deportivo Cuenca,El Nacional,2,1,H
EC1,09/08/2014,Liga de Quito,Liga de Loja,1,1,D
EC1,09/08/2014,Manta F.C.,Independiente del Valle,2,3,A
EC1,10/08/2014,Olmedo,Emelec,1,1,D
EC1,10/08/2014,Barcelona SC,Universidad Católica (Quito),0,0,D
EC1,13/08/2014,El Nacional,Manta F.C.,2,1,H
EC1,13/08/2014,Mushuc Runa,Barcelona SC,2,0,H
EC1,14/08/2014,Emelec,Deportivo Cuenca,3,0,H
EC1,14/08/2014,Independiente del Valle,Olmedo,1,1,D
EC1,14/08/2014,Universidad Católica (Quito),Liga de Quito,1,2,A
EC1,14/08/2014,Liga de Loja,Deportivo Quito,4,0,H
EC1,17/08/2014,Olmedo,Mushuc Runa,1,2,A
EC1,17/08/2014,Barcelona SC,Liga de Loja,3,1,H
EC1,23/08/2014,Liga de Loja,Deportivo Cuenca,1,1,D
EC1,23/08/2014,Emelec,El Nacional,5,0,H
EC1,24/08/2014,Deportivo Quito,Barcelona SC,1,3,A
EC1,24/08/2014,Mushuc Runa,Manta F.C.,1,0,H
EC1,28/08/2014,Liga de Quito,Deportivo Quito,3,0,H
EC1,31/08/2014,El Nacional,Mushuc Runa,1,0,H
EC1,31/08/2014,Manta F.C.,Universidad Católica (Quito),1,1,D
EC1,31/08/2014,Deportivo Cuenca,Deportivo Quito,0,0,D
EC1,31/08/2014,Olmedo,Liga de Loja,0,0,D
EC1,31/08/2014,Barcelona SC,Liga de Quito,1,0,H
EC1,31/08/2014,Independiente del Valle,Emelec,5,0,H
EC1,06/09/2014,Deportivo Cuenca,Universidad Católica (Quito),1,0,H
EC1,12/09/2014,Mushuc Runa,Independiente del Valle,1,1,D
EC1,13/09/2014,Universidad Católica (Quito),El Nacional,0,2,A
EC1,13/09/2014,Liga de Loja,Manta F.C.,2,0,H
EC1,13/09/2014,Deportivo Quito,Olmedo,2,0,H
EC1,14/09/2014,Liga de Quito,Deportivo Cuenca,1,1,D
EC1,14/09/2014,Barcelona SC,Emelec,1,0,H
EC1,20/09/2014,Manta F.C.,Deportivo Quito,1,1,D
EC1,21/09/2014,El Nacional,Liga de Loja,1,1,D
EC1,21/09/2014,Olmedo,Liga de Quito,1,1,D
EC1,21/09/2014,Deportivo Cuenca,Barcelona SC,0,2,A
EC1,21/09/2014,Emelec,Mushuc Runa,0,0,D
EC1,27/09/2014,Deportivo Quito,El Nacional,0,4,A
EC1,27/09/2014,Liga de Quito,Manta F.C.,2,0,H
EC1,27/09/2014,Deportivo Cuenca,Mushuc Runa,1,1,D
EC1,27/09/2014,Liga de Loja,Independiente del Valle,0,0,D
EC1,27/09/2014,Barcelona SC,Olmedo,2,0,H
EC1,01/10/2014,Mushuc Runa,Universidad Católica (Quito),2,0,H
EC1,02/10/2014,Manta F.C.,Barcelona SC,2,4,A
EC1,02/10/2014,Olmedo,Deportivo Cuenca,2,2,D
EC1,02/10/2014,El Nacional,Liga de Quito,0,0,D
EC1,02/10/2014,Independiente del Valle,Deportivo Quito,2,0,H
EC1,05/10/2014,Deportivo Cuenca,Manta F.C.,1,0,H
EC1,05/10/2014,Deportivo Quito,Universidad Católica (Quito),1,0,H
EC1,05/10/2014,Liga de Quito,Emelec,2,1,H
EC1,05/10/2014,Olmedo,El Nacional,1,2,A
EC1,05/10/2014,Liga de Loja,Mushuc Runa,2,1,H
EC1,05/10/2014,Barcelona SC,Independiente del Valle,1,4,A
EC1,11/10/2014,Manta F.C.,Emelec,1,3,A
EC1,12/10/2014,Universidad Católica (Quito),Olmedo,1,0,H
EC1,17/10/2014,Universidad Católica (Quito),Liga de Loja,4,1,H
EC1,18/10/2014,Independiente del Valle,Deportivo Cuenca,4,0,H
EC1,19/10/2014,El Nacional,Barcelona SC,1,4,A
EC1,19/10/2014,Manta F.C.,Olmedo,0,0,D
EC1,19/10/2014,Mushuc Runa,Liga de Quito,1,1,D
EC1,19/10/2014,Emelec,Deportivo Quito,3,0,H
EC1,22/10/2014,Universidad Católica (Quito),Emelec,2,5,A
EC1,23/10/2014,Independiente del Valle,Liga de Quito,2,0,H
EC1,25/10/2014,Liga de Loja,Universidad Católica (Quito),1,2,A
EC1,26/10/2014,Deportivo Quito,Emelec,2,2,D
EC1,26/10/2014,Liga de Quito,Mushuc Runa,5,1,H
EC1,26/10/2014,Deportivo Cuenca,Independiente del Valle,0,1,A
EC1,26/10/2014,Olmedo,Manta F.C.,1,0,H
EC1,26/10/2014,Barcelona SC,El Nacional,1,0,H
EC1,29/10/2014,Independiente del Valle,Universidad Católica (Quito),4,0,H
EC1,01/11/2014,El Nacional,Olmedo,2,1,H
EC1,01/11/2014,Manta F.C.,Deportivo Cuenca,2,1,H
EC1,01/11/2014,Mushuc Runa,Liga de Loja,1,1,D
EC1,01/11/2014,Independiente del Valle,Barcelona SC,2,1,H
EC1,02/11/2014,Universidad Católica (Quito),Deportivo Quito,1,0,H
EC1,02/11/2014,Emelec,Liga de Quito,0,1,A
EC1,05/11/2014,Universidad Católica (Quito),Mushuc Runa,1,1,D
EC1,06/11/2014,Deportivo Quito,Independiente del Valle,3,0,H
EC1,06/11/2014,Liga de Quito,El Nacional,2,1,H
EC1,06/11/2014,Barcelona SC,Manta F.C.,0,1,A
EC1,06/11/2014,Deportivo Cuenca,Olmedo,3,1,H
EC1,09/11/2014,El Nacional,Deportivo Quito,0,0,D
EC1,09/11/2014,Manta F.C.,Liga de Quito,3,3,D
EC1,09/11/2014,Olmedo,Barcelona SC,0,1,A
EC1,09/11/2014,Mushuc Runa,Deportivo Cuenca,1,2,A
EC1,09/11/2014,Emelec,Universidad Católica (Quito),2,1,H
EC1,09/11/2014,Independiente del Valle,Liga de Loja,1,1,D
EC1,13/11/2014,Emelec,Liga de Loja,3,1,H
EC1,13/11/2014,El Nacional,Independiente del Valle,0,1,A
EC1,15/11/2014,Liga de Quito,Olmedo,5,1,H
EC1,15/11/2014,Barcelona SC,Deportivo Cuenca,2,2,D
EC1,15/11/2014,Deportivo Quito,Manta F.C.,1,1,D
EC1,16/11/2014,Universidad Católica (Quito),Independiente del Valle,1,2,A
EC1,16/11/2014,Liga de Loja,El Nacional,1,0,H
EC1,16/11/2014,Mushuc Runa,Emelec,0,1,A
EC1,19/11/2014,Manta F.C.,Liga de Loja,3,0,H
EC1,20/11/2014,Emelec,Barcelona SC,0,1,A
EC1,20/11/2014,Independiente del Valle,Mushuc Runa,1,0,H
EC1,20/11/2014,Olmedo,Deportivo Quito,1,0,H
EC1,20/11/2014,Deportivo Cuenca,Liga de Quito,1,2,A
EC1,20/11/2014,El Nacional,Universidad Católica (Quito),1,1,D
EC1,23/11/2014,Deportivo Quito,Deportivo Cuenca,0,0,D
EC1,23/11/2014,Liga de Quito,Barcelona SC,0,0,D
EC1,23/11/2014,Universidad Católica (Quito),Manta F.C.,2,1,H
EC1,23/11/2014,Liga de Loja,Olmedo,0,3,A
EC1,23/11/2014,Mushuc Runa,El Nacional,1,1,D
EC1,23/11/2014,Emelec,Independiente del Valle,1,0,H
EC1,29/11/2014,Deportivo Cuenca,Liga de Loja,1,0,H
EC1,30/11/2014,El Nacional,Emelec,0,1,A
EC1,30/11/2014,Liga de Quito,Independiente del Valle,0,2,A
EC1,30/11/2014,Manta F.C.,Mushuc Runa,3,0,H
EC1,30/11/2014,Olmedo,Universidad Católica (Quito),0,3,A
EC1,30/11/2014,Barcelona SC,Deportivo Quito,1,0,H
EC1,04/12/2014,Liga de Loja,Emelec,0,2,A
EC1,05/12/2014,Universidad Católica (Quito),Deportivo Cuenca,2,1,H
EC1,06/12/2014,Mushuc Runa,Olmedo,1,1,D
EC1,06/12/2014,Independiente del Valle,El Nacional,0,1,A
EC1,07/12/2014,Liga de Loja,Barcelona SC,0,1,A
EC1,07/12/2014,Deportivo Quito,Liga de Quito,2,3,A
EC1,07/12/2014,Emelec,Manta F.C.,2,1,H
EC1,11/12/2014,Barcelona SC,Mushuc Runa,3,0,H
EC1,11/12/2014,Deportivo Cuenca,Emelec,2,1,H
EC1,11/12/2014,Deportivo Quito,Liga de Loja,3,2,H
EC1,11/12/2014,Liga de Quito,Universidad Católica (Quito),1,2,A
EC1,11/12/2014,Manta F.C.,El Nacional,2,1,H
EC1,11/12/2014,Olmedo,Independiente del Valle,2,3,A
EC1,14/12/2014,El Nacional,Deportivo Cuenca,2,1,H
EC1,14/12/2014,Emelec,Olmedo,1,0,H
EC1,14/12/2014,Independiente del Valle,Manta F.C.,4,0,H
EC1,14/12/2014,Liga de Loja,Liga de Quito,1,0,H
EC1,14/12/2014,Mushuc Runa,Deportivo Quito,0,0,D
EC1,14/12/2014,Universidad Católica (Quito),Barcelona SC,0,1,A
EC1,18/12/2014,Barcelona SC,Emelec,1,1,D
EC1,21/12/2014,Emelec,Barcelona SC,3,0,H
